Date,0,1,2,3,4,5,6,7,8,9,10,11,K-Means
2006-06-22 00:00:00,-0.021780388,-0.047685128,-0.009874049,-0.0068922527,-0.01882798,0.006647867,0.012804453,-0.01181449,0.03927271,0.005693657,0.020334782,0.004706669,11
2007-08-02 08:00:00,-0.03578834,-0.023972234,-0.004013689,0.030954797,-0.009410609,0.016483175,0.007454915,-0.021296486,0.020208389,0.009642055,0.024907013,-0.024585728,5
2013-07-31 16:00:00,0.0022347881,0.030045856,0.021369347,0.002695687,0.00791357,-0.0025059506,-0.013442964,0.022455083,-0.042923924,-0.041860316,-0.013067108,0.019397404,3
2017-09-01 08:00:00,-0.010755841,0.069499284,-0.012245049,0.0903931,-0.0012243093,0.013244001,0.027431652,-0.020290632,0.020884447,0.032986242,0.0019292488,-0.033918798,0
2006-01-12 12:00:00,-0.02667805,-0.07054373,-0.0094409,-0.02275305,-0.003256973,0.006959647,-0.003278926,-0.01663226,0.031224176,0.0011412511,0.0121636335,-0.008567911,11
2017-12-08 12:00:00,0.0048002354,0.070423044,0.027714783,0.050976362,0.01661288,-0.01691305,0.016610503,-0.025974164,-0.0034391168,-0.0063947057,0.0015056331,-0.029225728,0
2013-10-08 16:00:00,-0.007141567,-0.046414282,0.015542276,-0.032575566,0.013172857,0.020659821,-0.01644053,0.020920318,-0.03405808,-0.022510402,0.020736968,0.006688363,2
2018-07-02 12:00:00,-0.012135501,-0.073600076,-0.01655554,-0.030129084,-0.00087536575,0.016049847,0.0076265708,-0.0058174655,0.03857532,0.019809902,0.020697443,-0.001154306,11
2017-07-19 00:00:00,-0.031939074,-0.05096496,-0.0021060007,-0.016460711,0.038042065,0.013761361,-0.012748636,-0.021404902,0.020010445,0.009854605,0.02990382,-0.0058737434,11
2016-04-22 16:00:00,0.0098398365,-0.00062528753,-0.005330671,-0.014503971,0.037921943,0.029956808,-0.017852409,0.026327552,-0.020888455,0.0017694316,0.010269727,0.025323372,9
2017-02-27 08:00:00,-0.016680224,-0.111808464,0.011197388,-0.06439437,0.032776725,0.01023887,-0.017602252,-0.048141565,0.030759497,-0.024718687,0.041182723,-0.018533496,4
2012-03-13 12:00:00,-0.0025841761,0.021555576,-0.022230387,0.0070656617,0.03166596,0.017227428,-0.014126673,0.029136555,-0.0047122743,0.01786395,-0.01839298,0.026368897,9
2011-07-08 20:00:00,0.020340959,-0.04646068,-0.009765938,-0.03084554,-0.056009516,-0.002235336,0.0047645196,0.01963518,0.025672939,0.026686449,-0.007725876,-0.0023150535,9
2011-10-17 20:00:00,0.011209453,-0.050923564,-0.02086832,-0.03198509,0.0033654934,0.00677216,-0.0034953891,0.0028031594,0.02905092,0.024778508,-0.01540522,-0.012506493,11
2017-03-17 08:00:00,0.0004008301,-0.0893242,-0.005977625,-0.06368058,0.00023864143,0.0006868016,0.0037557092,-0.014802954,0.04981848,0.00055271934,0.019426163,0.013489453,11
2013-09-12 00:00:00,-0.00622615,-0.04037054,-0.013884367,-0.030077258,0.0549495,0.012587085,-0.0116993645,-0.025039688,0.040989317,0.0015132112,0.0056431373,0.008737845,11
2011-08-16 08:00:00,-0.026099503,-0.020277381,-0.019015433,0.0064829225,-0.016524507,0.0077683995,-0.010353523,0.014433509,0.007958069,0.012864551,-0.008492241,0.008305251,9
2011-01-03 04:00:00,-0.0043840185,-0.022535468,-0.024895247,0.0052827997,0.03175467,0.024295505,-0.0064167315,-0.033767473,0.041254286,0.01235012,0.013626752,-0.01036471,6
2009-01-23 20:00:00,-0.0054793446,-0.049852144,0.005232131,-0.017727025,0.025876304,0.025513534,-0.012387876,-0.048794437,0.04033917,-0.007935345,0.04684314,-0.005804702,4
2011-04-26 16:00:00,0.011604548,-0.0010630916,0.010532073,-0.012797628,0.04037698,-0.014948749,-0.0049838736,-0.05224581,0.019296847,-0.07271652,-0.014136704,-0.012374188,10
2012-06-04 16:00:00,0.0008925481,0.06789167,0.02531176,0.044779696,-0.005977361,-0.022805009,0.019662324,-0.007231024,-0.0109300185,-0.023628773,-0.0104430355,-0.007011346,0
2010-01-20 16:00:00,-0.010930828,0.017988777,0.036981598,0.005234939,-0.015707199,-0.030162165,0.012988217,0.015850902,-0.034594156,-0.024501245,-0.0027284417,-0.006629324,3
2010-08-16 00:00:00,0.022736767,0.038281795,-0.010985611,0.047937755,-0.05593817,0.008795277,0.03774329,0.024199788,0.010269599,0.03513689,-0.010989677,-0.014554401,5
2007-11-01 08:00:00,-0.012678586,-0.014369384,-0.033359077,0.00059826445,0.009995524,0.014519196,0.0021866183,0.016478779,0.02774728,0.026234,-0.011845159,0.021034563,9
2010-10-21 12:00:00,0.00864693,0.068936445,-0.007812977,0.06137686,-0.050741684,-0.015942102,0.027192418,0.009871259,0.015625382,0.028132824,-0.027061922,-0.009106256,8
2011-06-20 04:00:00,0.020074073,0.06268329,0.0018584458,0.05731664,-0.00479185,-0.0010861155,0.027551828,-0.016381774,0.0144528225,0.011044782,-0.013801191,-0.03140763,0
2009-12-15 12:00:00,0.0030596722,0.09061931,-0.003348959,0.06968524,-0.00054939947,-0.0044668713,0.0031151676,0.014768144,-0.01904424,0.017848711,-0.038758088,-0.0166585,8
2016-06-24 00:00:00,-0.0019041821,0.024943179,-0.043930147,0.026844407,-0.008786854,0.022689987,-2.2718448e-06,0.057022303,-0.021641262,0.0048025534,-0.049648136,0.023007289,7
2005-08-10 00:00:00,0.023281856,-0.06290925,0.0015099293,-0.04555769,0.00213485,0.023350833,-0.011986899,-0.015403403,0.015678173,-0.026640274,0.018056938,0.0007157693,1
2018-04-13 00:00:00,-0.010934405,-0.051491126,0.0017355742,-0.038319383,0.037441827,0.011766181,-0.014637682,-0.009831567,0.024226481,0.018001154,0.026506329,0.00886889,11
2007-01-02 16:00:00,-0.00073414395,0.03016672,0.018035611,0.00085481873,0.016633965,-0.0047327075,-0.008233049,0.025293808,-0.04378018,-0.049487386,-0.015446519,0.02386668,3
2015-12-15 00:00:00,0.008825304,0.09962114,0.0048173727,0.07214641,-0.012323489,-0.011910173,0.027980352,0.017978128,-0.019434785,0.004381296,-0.026202448,-0.0063673654,0
2008-05-27 20:00:00,0.0008868729,0.06241528,0.012909594,0.046383902,-0.026175924,-0.019107753,0.018614419,0.01950192,-0.030153887,-0.01067781,-0.02305683,-0.009694124,3
2005-04-20 08:00:00,-0.0044651944,0.011926721,-0.0265039,0.04387711,0.00085031235,0.027986525,0.0128401555,-0.013298161,0.027504753,0.011032987,-0.003092913,-0.013969455,5
2010-10-04 04:00:00,0.007467056,0.0008454695,-0.04444725,0.017656581,0.004287058,0.03638691,0.009720761,0.01940163,0.02574161,0.018768203,-0.014235824,0.02028215,9
2009-09-07 16:00:00,-0.013453442,-0.05577633,-0.012886046,-0.019664833,0.010583674,0.008311592,0.0025146455,-0.031852715,0.060330756,0.021367872,0.020730834,-0.004620117,11
2014-06-13 12:00:00,-0.019730674,-0.08738792,0.00059341645,-0.054335028,0.029511683,0.008399025,-0.010027066,-0.022296084,0.033533372,-0.0075028543,0.027727941,0.0052816737,4
2015-04-08 00:00:00,-0.014824294,-0.03854114,0.0030609465,-0.038255606,0.026966771,0.0014873809,-0.019449638,0.0091535235,0.003447649,0.0026203126,0.008878234,0.021404028,1
2005-11-14 08:00:00,-0.0039152293,0.032704633,0.0060029724,0.012582528,0.02794618,-0.0075626415,-0.027059844,-0.0011950863,-0.0260577,-0.024691403,-0.027330078,-0.005882381,3
2013-10-30 04:00:00,0.005189642,-0.002780105,0.03180773,0.009387707,-0.032244757,-0.007771048,0.012644031,-0.0073901354,-0.011922838,-0.0014731284,0.02689917,-0.02982993,10
2008-08-08 20:00:00,0.008365622,0.05232035,0.025961898,0.023532532,-0.027171025,-0.027448773,0.024444234,0.02698367,-0.027879996,-0.013608118,-0.01571149,0.0017635411,3
2011-08-31 16:00:00,-0.020948203,-0.014799908,-0.0066573927,-0.014867387,0.018421277,0.0037565401,-0.01621624,0.021231124,-0.0038746898,0.010631947,-0.0015184942,0.026805192,9
2015-12-08 16:00:00,0.0014474932,0.062710136,0.024874566,0.034445353,0.002262681,-0.022429943,0.01856859,0.009196426,-0.025742847,-0.028310016,-0.018578103,-0.0040371567,3
2014-01-24 08:00:00,-0.008988803,0.073540606,0.027302884,0.06295406,0.01879262,-0.013796053,0.016944056,-0.027591947,-0.007901567,-0.010925266,0.0053639095,-0.02976318,0
2016-02-24 00:00:00,0.002713712,-0.06805849,0.02572075,-0.04893463,-0.033826545,-0.012427989,0.00686112,-0.0030826838,0.0012133126,-0.035453368,0.01911883,-0.0021237608,1
