Date,0,1,2,3,4,5,6,7,8,9,10,11,K-Means
2018-04-11 12:00:00,-0.021933423,-0.0074897376,0.04639613,-0.04759323,-0.11394735,-0.0038520175,-0.017984618,-0.035354897,-0.0719027,0.01938582,-0.041212007,-0.0087001715,2
2018-09-05 16:00:00,-0.0094655845,0.03326272,-0.05601446,-0.037190575,0.05275775,-0.026452366,-0.09280726,0.02101183,-0.02314684,0.015354524,0.011913115,-0.016000224,9
2018-07-13 20:00:00,-0.0064033563,-0.060865592,-0.018368892,0.034417544,0.046031747,0.021150034,-0.0003697769,-0.037436433,0.013926422,0.017955754,0.07187744,-0.063184105,1
2018-07-09 16:00:00,0.01995738,0.0025016607,0.05307133,-0.02042715,-0.073032096,0.026390765,0.034095034,-0.008083213,-0.030235218,-0.036551412,-0.041405316,-0.050687823,7
2018-07-03 04:00:00,-0.051999714,-0.024881087,0.06292049,-0.03785714,-0.04444459,-0.03672042,0.05301144,-0.012558092,-0.061135072,0.004533726,0.0039976104,0.05359726,0
2018-08-09 12:00:00,0.032868475,0.06146217,-0.051339906,-0.06236629,0.039005987,-0.046312913,-0.07411828,0.0010012202,0.009907628,-0.06776143,-0.014893633,-0.036186446,3
2018-06-06 20:00:00,0.028924434,0.08865426,-0.029212983,-0.07405922,-0.037099835,-0.012711165,-0.016495084,-0.00014085135,0.044426262,-0.056769017,-0.026283551,-0.0056089163,3
2018-06-07 04:00:00,0.020582808,-0.028905205,0.025567584,-0.028228022,0.0060332306,0.053263992,0.0828749,-0.011952208,0.060084578,-0.0363077,-0.037704065,-0.059706464,5
2018-05-22 12:00:00,0.04351159,-0.021231873,-0.025626393,0.019832442,-0.025404828,-0.02733314,-0.09153884,-0.043199424,-0.0070105204,-0.01903391,-0.023124808,-0.06253765,3
2018-04-24 12:00:00,-0.01336279,-0.012053458,-0.06278049,-0.020943768,0.061169647,-0.005939422,-0.07302851,0.018504914,-0.02427801,0.029201828,-0.0029802488,0.007725453,9
2018-08-14 08:00:00,0.03588475,-0.01919137,-0.05493526,0.005180426,0.04956703,-0.027812663,-0.079742685,0.014042436,0.013803945,-0.010994537,-0.040833134,0.0075396234,4
2018-10-19 04:00:00,-0.027211081,-0.0023327547,-0.0351727,-0.06097159,0.077600926,-0.07669506,-0.008281933,0.032317735,0.04294383,0.0070306677,-0.031395745,0.054743543,4
2018-04-03 04:00:00,-0.019928087,0.020454867,0.046241663,0.0018205828,0.037071962,-0.023850705,0.107195206,0.028937984,0.028608464,-0.040236942,0.04594152,-0.0030629241,5
2018-05-31 08:00:00,0.017825667,0.03405828,-0.010618495,-0.049642608,-0.06877526,-0.0054951096,-0.067818984,-0.051411998,-0.054585055,-0.0461945,-0.032933537,-0.06240726,7
2018-09-28 16:00:00,0.028185664,-0.0032588115,-0.07561824,-0.022145802,0.0574827,0.009928657,-0.059885923,-0.012548858,-0.018638968,-0.0494722,-0.0074390275,-0.014396237,3
2018-09-24 12:00:00,-0.030254658,-0.014826141,0.04351699,-0.055143632,-0.030273933,-0.064585194,0.06276607,0.016401807,0.020209732,0.0045882133,-0.02694202,0.08718922,0
2018-05-29 08:00:00,0.018915381,-0.02226197,-0.04035538,-0.0021923936,0.062251452,-0.018259045,-0.07304961,0.025005087,-0.0033372217,0.0058790287,-0.021134347,-0.009984048,9
2018-08-08 20:00:00,-0.006958422,0.0050205016,-0.034520328,0.019330095,0.032255523,0.011120077,-0.021610867,0.05866027,-0.005783169,0.03650359,0.0026167932,0.10236891,4
2018-04-18 12:00:00,0.0027235597,0.0019939125,0.06364672,0.030236159,-0.092053205,0.03362632,0.018266216,0.03237955,-0.013934428,0.05026397,-0.043787155,-0.017669871,6
2018-04-30 08:00:00,0.050729364,0.07843185,-0.020513928,0.0203885,0.024594875,-0.10807022,-0.0673351,0.023653418,0.018825002,-0.08067524,0.0020572727,-0.048746604,3
2018-10-04 16:00:00,-0.0056377677,-0.051157743,-0.0018087277,0.02382238,0.04594753,-0.047683727,0.006607005,0.043847412,0.05659125,0.040409733,-0.036730133,0.09383769,8
2018-09-24 04:00:00,-0.0357109,-0.03195513,0.05022506,-0.0329922,-0.029067265,-0.05438857,0.06816347,0.00421354,-0.0045273914,0.00264768,-0.05783414,0.073917314,0
2018-09-25 00:00:00,-0.019319655,-0.02778804,0.0104884785,-0.031140435,0.014664385,-0.02207516,0.08644374,0.040594485,0.06598349,0.009196021,-0.040658355,0.09800959,8
2018-03-27 20:00:00,-0.0036504625,0.037666388,0.055691835,-0.013905602,-0.013441837,-0.03262605,0.07594303,0.02424102,0.016007276,-0.0438158,-0.01812244,-0.045119483,5
2018-09-28 00:00:00,-0.01764101,0.025168959,-0.057944976,-0.016487366,0.06811626,-0.023710005,-0.061620478,0.036769215,-0.024113309,0.015109034,0.013569251,0.04698527,4
2018-10-02 20:00:00,-0.05431626,-0.0026947283,0.053894978,-0.068982735,-0.0753914,0.011060101,0.041887056,-0.0049288077,-0.092795454,0.011883316,-0.05381715,0.041061535,2
2018-06-27 20:00:00,0.021420086,0.024017066,-0.007855407,-0.009104223,-0.014309855,0.0486926,0.0462048,0.029645227,0.0780606,-0.0043931697,0.022223538,0.02111319,5
2018-07-18 04:00:00,-0.03161718,-0.06012861,0.076537386,0.046302937,0.039624177,-0.025743788,0.107223675,0.06357517,0.0063969996,0.030576406,-0.0136075625,0.030541327,6
2018-09-05 04:00:00,-0.024167858,0.0026500826,-0.048815016,-0.01155297,0.056092925,0.027418526,-0.052084263,0.03361345,-0.04665917,0.03382603,0.0051725004,-0.02069659,9
2018-04-13 16:00:00,-0.033120766,-0.0032635813,0.0051485253,-0.08858787,-0.065084115,0.00064392015,0.04593797,-0.0119865285,-0.0018863357,0.00602296,-0.072933026,0.084162794,0
